id,all_reviews,name,URL,popular_tags
4896,"Mostly Positive,(24),- 79% of the 24 user reviews for this game are positive.",Shu's Garden,https://store.steampowered.com/app/393350/Shus_Garden/,"Casual,Simulation,Indie,Cute,Relaxing,Abstract,Local Multiplayer"
4897,"Very Positive,(21,514),- 83% of the 21,514 user reviews for this game are positive.",Squad,https://store.steampowered.com/app/393380/Squad/,"Early Access,Military,FPS,Realistic,Multiplayer,Tactical,Shooter,War,Team-Based,Action,First-Person,Strategy,Early Access,Simulation,Open World,Co-op,Massively Multiplayer,Atmospheric,Walking Simulator,Indie"
4898,"Mostly Positive,(16,264),- 74% of the 16,264 user reviews for this game are positive.",Hurtworld,https://store.steampowered.com/app/393420/Hurtworld/,"Early Access,Survival,Open World,Multiplayer,Crafting,Building,PvP,Sandbox,Adventure,Early Access,Action,First-Person,Co-op,FPS,Shooter,Third Person,Simulation,Singleplayer,Indie,Cartoony"
4899,"Positive,(26),- 96% of the 26 user reviews for this game are positive.",3DMark Sky Diver benchmark,https://store.steampowered.com/app/393480/3DMark_Sky_Diver_benchmark/,Utilities
4900,"Very Positive,(92),- 93% of the 92 user reviews for this game are positive.",Fran Bow Demo,https://store.steampowered.com/app/393500/Fran_Bow_Demo/,"Adventure,Indie,Puzzle,Horror,Point & Click,Psychological Horror"
4901,"Very Positive,(1,169),- 88% of the 1,169 user reviews for this game are positive.",Iconoclasts,https://store.steampowered.com/app/393520/Iconoclasts/,"Metroidvania,Pixel Graphics,Indie,Female Protagonist,Action,Adventure,2D,Platformer,Puzzle-Platformer,Story Rich,Great Soundtrack,Colorful,Action-Adventure,Singleplayer,Side Scroller,Cute"
4902,"Mixed,(2,242),- 66% of the 2,242 user reviews for this game are positive.",Insanity Clicker,https://store.steampowered.com/app/393530/Insanity_Clicker/,"Free to Play,Clicker,Horror,Casual,Adventure,RPG,Indie,Simulation,Strategy,Nudity,Action,Multiplayer,Gore,Female Protagonist,Singleplayer,Psychological Horror,Co-op,Memes,Sexual Content,Zombies"
4903,"Positive,(22),- 81% of the 22 user reviews for this game are positive.",The Journey Back,https://store.steampowered.com/app/393550/The_Journey_Back/,"Adventure,Indie,Casual,First-Person,Point & Click"
4904,"Mostly Positive,(118),- 75% of the 118 user reviews for this game are positive.",ROOT,https://store.steampowered.com/app/393610/ROOT/,"Indie,Action,Stealth,FPS,Cyberpunk,Great Soundtrack"
4905,"Positive,(23),- 82% of the 23 user reviews for this game are positive.",The Bug Butcher Demo,https://store.steampowered.com/app/393630/The_Bug_Butcher_Demo/,"Action,Indie,Casual"
4906,"Mixed,(24),- 62% of the 24 user reviews for this game are positive.",MegaSphere Demo,https://store.steampowered.com/app/393730/MegaSphere_Demo/,"Indie,Action,Adventure"
4907,"Mixed,(161),- 62% of the 161 user reviews for this game are positive.",P·O·L·L·E·N,https://store.steampowered.com/app/393750/POLLEN/,"Adventure,Sci-fi,Atmospheric,Exploration,First-Person,Science,Supernatural,Psychedelic,Indie,VR,Walking Simulator"
4908,"Mixed,(162),- 49% of the 162 user reviews for this game are positive.",Auto Dealership Tycoon,https://store.steampowered.com/app/393920/Auto_Dealership_Tycoon/,"Simulation,Indie,Management"
4909,"Mostly Positive,(459),- 76% of the 459 user reviews for this game are positive.",Pretty Girls Mahjong Solitaire,https://store.steampowered.com/app/393980/Pretty_Girls_Mahjong_Solitaire/,"Casual,Anime,Mature,Puzzle,Board Game,Nudity,Family Friendly"
4910,"Very Positive,(89),- 96% of the 89 user reviews for this game are positive.",Water Bears VR,https://store.steampowered.com/app/394130/Water_Bears_VR/,"Indie,Casual,VR,Puzzle,Cute"
4911,"Very Positive,(107),- 82% of the 107 user reviews for this game are positive.",Sound Shift,https://store.steampowered.com/app/394140/Sound_Shift/,"Casual,Action,Indie,Music"
4912,"Very Positive,(241),- 86% of the 241 user reviews for this game are positive.",ARCADE GAME SERIES: PAC-MAN,https://store.steampowered.com/app/394160/ARCADE_GAME_SERIES_PACMAN/,"Action,Arcade,Classic,Retro,2D"
4913,"Mixed,(9,208),- 61% of the 9,208 user reviews for this game are positive.",Battleborn,https://store.steampowered.com/app/394230/Battleborn/,"FPS,Action,Multiplayer,MOBA,Shooter,Co-op,Free to Play,First-Person,PvP,Comedy,Singleplayer,Class-Based,Sci-fi,Funny,Team-Based,Online Co-Op,Action RPG,Memes,RPG,Space"
4914,"Mixed,(71),- 52% of the 71 user reviews for this game are positive.",Dark Heritage: Guardians of Hope,https://store.steampowered.com/app/394280/Dark_Heritage_Guardians_of_Hope/,"Casual,Adventure,Hidden Object,Point & Click,Puzzle,Singleplayer,Female Protagonist,2D,Horror,Mystery,Fantasy,Indie,Atmospheric,Story Rich,Great Soundtrack,Family Friendly"
4915,"Positive,(29),- 93% of the 29 user reviews for this game are positive.",Tennis in the Face,https://store.steampowered.com/app/394290/Tennis_in_the_Face/,"Casual,Indie,Tennis,Funny,Sports,Action,Physics,2D,Singleplayer,Arcade,Comedy,Destruction,Puzzle"
4916,"Very Positive,(6,014),- 80% of the 6,014 user reviews for this game are positive.",Punch Club,https://store.steampowered.com/app/394310/Punch_Club/,"Management,Pixel Graphics,Indie,Fighting,Strategy,RPG,Retro,Singleplayer,2D,Simulation,Sports,Great Soundtrack,Action,Casual,Atmospheric,2D Fighter,Arcade,Funny,Story Rich,Difficult"
4917,"Mixed,(395),- 48% of the 395 user reviews for this game are positive.",Expansion - Crusader Kings II: Conclave,https://store.steampowered.com/app/394320/Expansion__Crusader_Kings_II_Conclave/,"Strategy,Simulation,RPG"
4918,"Mixed,(42),- 42% of the 42 user reviews for this game are positive.",Content Pack - Crusader Kings II: Conclave,https://store.steampowered.com/app/394321/Content_Pack__Crusader_Kings_II_Conclave/,"Strategy,RPG,Simulation"
4919,"Very Positive,(30,585),- 86% of the 30,585 user reviews for this game are positive.",Hearts of Iron IV,https://store.steampowered.com/app/394360/Hearts_of_Iron_IV/,"Strategy,World War II,Grand Strategy,Historical,War,Military,Alternate History,Multiplayer,Real-Time with Pause,Simulation,Tactical,Singleplayer,RTS,Diplomacy,Sandbox,Co-op,Great Soundtrack,Open World,Action,Casual"
4920,"Mixed,(511),- 64% of the 511 user reviews for this game are positive.","Warhammer 40,000: Deathwatch - Enhanced Edition",https://store.steampowered.com/app/394450/Warhammer_40000_Deathwatch__Enhanced_Edition/,"Warhammer 40K,Strategy,Turn-Based,RPG,Adventure,Action,Games Workshop,Turn-Based Strategy,Singleplayer,Tactical"
4921,"Very Positive,(10,911),- 92% of the 10,911 user reviews for this game are positive.",HELLDIVERS??A New Hell Edition,https://store.steampowered.com/app/394510/HELLDIVERS_A_New_Hell_Edition/,"Co-op,Online Co-Op,Local Co-Op,Twin Stick Shooter,Action,Top-Down Shooter,Multiplayer,Sci-fi,Comedy,4 Player Local,Funny,Shooter,Top-Down,Space,Strategy,Difficult,Mechs,Survival,Isometric,Hack and Slash"
4922,"Mostly Positive,(378),- 77% of the 378 user reviews for this game are positive.",Spaceport Hope,https://store.steampowered.com/app/394540/Spaceport_Hope/,"Indie,Adventure,Action,Platformer,Pixel Graphics,Metroidvania,Anime,2D,Sci-fi,Retro,Shoot 'Em Up,Shooter,Space,Singleplayer,Arcade,Exploration,Open World,Funny,Atmospheric,Difficult"
4923,"Very Positive,(51),- 94% of the 51 user reviews for this game are positive.",Gunman Clive 2,https://store.steampowered.com/app/394550/Gunman_Clive_2/,"Indie,Action,Platformer,Western,Side Scroller"
4924,"Mostly Positive,(148),- 73% of the 148 user reviews for this game are positive.",Mighty Gunvolt,https://store.steampowered.com/app/394600/Mighty_Gunvolt/,"Action,Indie,Platformer,Retro,Pixel Graphics,Side Scroller"
4925,"Very Positive,(105),- 82% of the 105 user reviews for this game are positive.",Mountain Crime: Requital,https://store.steampowered.com/app/394680/Mountain_Crime_Requital/,"Casual,Adventure,Hidden Object,Point & Click"
4926,"Very Positive,(5,157),- 84% of the 5,157 user reviews for this game are positive.",Tower Unite,https://store.steampowered.com/app/394690/Tower_Unite/,"Early Access,Mini Golf,Early Access,Casual,Multiplayer,Massively Multiplayer,Character Customization,Open World,Funny,Indie,Great Soundtrack,Sandbox,Adventure,Action,FPS,Memes,Zombies,Third Person,Simulation,Racing"
4927,"Very Positive,(229),- 83% of the 229 user reviews for this game are positive.",Karma. Incarnation 1,https://store.steampowered.com/app/394700/Karma_Incarnation_1/,"Indie,Adventure,Casual,Point & Click,Puzzle,Hand-drawn,Great Soundtrack,2D"
4928,"Mixed,(20),- 45% of the 20 user reviews for this game are positive.",The Legend of Tango,https://store.steampowered.com/app/394720/The_Legend_of_Tango/,"RPG,Indie,Adventure,RPGMaker,Funny,Singleplayer,Short,Comedy"
4929,"Mostly Positive,(79),- 74% of the 79 user reviews for this game are positive.",Bloodbath Kavkaz - Khovan Revenge,https://store.steampowered.com/app/394730/Bloodbath_Kavkaz__Khovan_Revenge/,"Action,Adventure,Indie"
4930,"Mostly Positive,(1,217),- 71% of the 1,217 user reviews for this game are positive.",Dead Effect 2,https://store.steampowered.com/app/394760/Dead_Effect_2/,"Action,Zombies,FPS,Co-op,Horror,Indie,RPG,Survival,Multiplayer,Shooter,Gore,Sci-fi,PvP,Singleplayer,First-Person,Early Access,Open World,Loot,Online Co-Op,Great Soundtrack"
4931,"Mostly Positive,(93),- 77% of the 93 user reviews for this game are positive.",Square Brawl,https://store.steampowered.com/app/394850/Square_Brawl/,"Action,Indie,Local Multiplayer,4 Player Local,Multiplayer"
4932,"Mostly Positive,(687),- 72% of the 687 user reviews for this game are positive.",Office Battle,https://store.steampowered.com/app/394870/Office_Battle/,"Indie,Action,Violent,Funny,Beat 'em up,Singleplayer,Comedy,Top-Down,Fast-Paced,Martial Arts,Bullet Time"
4933,"Overwhelmingly Positive,(2,040),- 95% of the 2,040 user reviews for this game are positive.",DEADBOLT,https://store.steampowered.com/app/394970/DEADBOLT/,"Indie,Pixel Graphics,Stealth,Great Soundtrack,Action,2D,Difficult,Gore,Side Scroller,Singleplayer,Blood,Shooter,Atmospheric,Violent,Zombies,Strategy,Vampire,Horror,Platformer,Dark"
4934,"Mostly Positive,(3,025),- 78% of the 3,025 user reviews for this game are positive.",Gothic® 3,https://store.steampowered.com/app/39500/Gothic_3/,"RPG,Open World,Fantasy,Action,Atmospheric,Third Person,Singleplayer,Gothic,Medieval,Adventure,Great Soundtrack,Story Rich,Magic,Masterpiece,Sandbox,Action RPG,Classic,First-Person,Replay Value,Dark Fantasy"
4935,"Very Positive,(3,401),- 87% of the 3,401 user reviews for this game are positive.",Gothic II: Gold Edition,https://store.steampowered.com/app/39510/Gothic_II_Gold_Edition/,"RPG,Classic,Masterpiece,Open World,Atmospheric,Singleplayer,Gothic,Fantasy,Dark Fantasy,Story Rich,Action,Third Person,Medieval,Replay Value,Adventure,Dragons,Difficult,Great Soundtrack,Action RPG,Magic"
4936,"Positive,(26),- 88% of the 26 user reviews for this game are positive.",Miracle Fly,https://store.steampowered.com/app/395140/Miracle_Fly/,"Action,Indie,Platformer,Anime,Female Protagonist,Puzzle-Platformer,Puzzle,Cute"
4937,"Mixed,(301),- 63% of the 301 user reviews for this game are positive.",Toby: The Secret Mine,https://store.steampowered.com/app/395160/Toby_The_Secret_Mine/,"Indie,Adventure,Platformer,Singleplayer,Atmospheric,Side Scroller,Dark,Puzzle-Platformer,Surreal,2D,Puzzle,Controller,Action,Difficult,Casual,Horror"
4938,"Mixed,(235),- 69% of the 235 user reviews for this game are positive.",The Guild Gold Edition,https://store.steampowered.com/app/39520/The_Guild_Gold_Edition/,"Strategy,Simulation,Economy,Medieval,Management"
4939,"Mostly Positive,(1,314),- 76% of the 1,314 user reviews for this game are positive.",Ben and Ed,https://store.steampowered.com/app/395200/Ben_and_Ed/,"Action,Indie,Parkour,3D Platformer,Zombies,Adventure,Gore,Funny,Singleplayer,Difficult,Multiplayer,Horror,Great Soundtrack,Comedy,Sports,Blood,Dark Humor,Platformer,Co-op,Dark"
4940,"Positive,(33),- 87% of the 33 user reviews for this game are positive.",HELLDIVERS??- Commando Pack,https://store.steampowered.com/app/395231/HELLDIVERS__Commando_Pack/,Action
4941,"Positive,(40),- 90% of the 40 user reviews for this game are positive.",HELLDIVERS??- Defenders Pack,https://store.steampowered.com/app/395232/HELLDIVERS__Defenders_Pack/,Action
4942,"Positive,(48),- 89% of the 48 user reviews for this game are positive.",HELLDIVERS??- Support Pack,https://store.steampowered.com/app/395233/HELLDIVERS__Support_Pack/,Action
4943,"Positive,(41),- 95% of the 41 user reviews for this game are positive.",HELLDIVERS??- Pilot Pack,https://store.steampowered.com/app/395234/HELLDIVERS__Pilot_Pack/,Action
4944,"Positive,(40),- 97% of the 40 user reviews for this game are positive.",HELLDIVERS??- Demolitionist Pack,https://store.steampowered.com/app/395235/HELLDIVERS__Demolitionist_Pack/,Action
4945,"Positive,(32),- 96% of the 32 user reviews for this game are positive.",HELLDIVERS??- Hazard Ops Pack,https://store.steampowered.com/app/395236/HELLDIVERS__Hazard_Ops_Pack/,Action
4946,"Positive,(28),- 92% of the 28 user reviews for this game are positive.",HELLDIVERS??- Specialist Pack,https://store.steampowered.com/app/395237/HELLDIVERS__Specialist_Pack/,Action
4947,"Positive,(32),- 96% of the 32 user reviews for this game are positive.",HELLDIVERS??- Weapons Pack,https://store.steampowered.com/app/395238/HELLDIVERS__Weapons_Pack/,Action
4948,"Positive,(49),- 91% of the 49 user reviews for this game are positive.",HELLDIVERS??- Vehicles Pack,https://store.steampowered.com/app/395239/HELLDIVERS__Vehicles_Pack/,Action
4949,"Mostly Positive,(21),- 71% of the 21 user reviews for this game are positive.",The Adventures of Fatman,https://store.steampowered.com/app/395250/The_Adventures_of_Fatman/,"Adventure,Indie,Point & Click,Retro,Parody,Superhero,Pixel Graphics,Comedy,Singleplayer,2D"
4950,"Mostly Positive,(189),- 75% of the 189 user reviews for this game are positive.",A Wolf in Autumn,https://store.steampowered.com/app/395270/A_Wolf_in_Autumn/,"Indie,Adventure,Horror,Psychological Horror,Exploration,Story Rich,Atmospheric"
4951,"Very Positive,(390),- 89% of the 390 user reviews for this game are positive.",Painkiller: Black Edition,https://store.steampowered.com/app/39530/Painkiller_Black_Edition/,"Gore,Action,FPS,Classic,Shooter,Great Soundtrack,First-Person,Singleplayer,Arena Shooter,Atmospheric,Horror,Demons,Fast-Paced,Zombies,Gothic,Cult Classic,Multiplayer"
4952,"Mixed,(220),- 60% of the 220 user reviews for this game are positive.",Doors,https://store.steampowered.com/app/395350/Doors/,"Indie,Adventure,Strategy,Puzzle,Walking Simulator,Atmospheric,Logic,Horror"
4953,"Mostly Positive,(37),- 72% of the 37 user reviews for this game are positive.",ANKI,https://store.steampowered.com/app/395380/ANKI/,"Indie,Casual,Action,Adventure,Platformer"
4954,"Very Positive,(746),- 82% of the 746 user reviews for this game are positive.",SpellForce - Platinum Edition,https://store.steampowered.com/app/39540/SpellForce__Platinum_Edition/,"RPG,Strategy,Fantasy,RTS,Action,Singleplayer,Story Rich,Masterpiece,Great Soundtrack,Classic"
4955,"Mixed,(32),- 53% of the 32 user reviews for this game are positive.",Freedom Cry,https://store.steampowered.com/app/395400/Freedom_Cry/,"Indie,Casual,Adventure,RPG,RPGMaker"
4956,"Mostly Positive,(76),- 76% of the 76 user reviews for this game are positive.",The Dwarf Run,https://store.steampowered.com/app/395420/The_Dwarf_Run/,"RPG,Indie,Adventure,Turn-Based,Story Rich,Turn-Based Combat,Fantasy"
4957,"Mostly Positive,(38),- 71% of the 38 user reviews for this game are positive.",ICARUS.1,https://store.steampowered.com/app/395470/ICARUS1/,"Indie,Action,Sci-fi"
4958,"Mixed,(444),- 69% of the 444 user reviews for this game are positive.",SpellForce 2 - Anniversary Edition,https://store.steampowered.com/app/39550/SpellForce_2__Anniversary_Edition/,"RPG,Strategy,RTS,Action,Fantasy,Singleplayer,Masterpiece"
4959,"Very Positive,(192),- 86% of the 192 user reviews for this game are positive.",Rot Gut,https://store.steampowered.com/app/395500/Rot_Gut/,"Action,Indie,Adventure,Noir,Platformer,Pixel Graphics,Short,2D,Shooter,Retro"
4960,"Mixed,(82),- 45% of the 82 user reviews for this game are positive.",Lost Horizon 2,https://store.steampowered.com/app/395560/Lost_Horizon_2/,"Adventure,Point & Click"
4961,"Mostly Positive,(469),- 73% of the 469 user reviews for this game are positive.",We Are The Dwarves,https://store.steampowered.com/app/395570/We_Are_The_Dwarves/,"Indie,Tactical,Adventure,Real Time Tactics,Real-Time with Pause,Action,Tactical RPG,Exploration,Strategy,Singleplayer,Competitive,Difficult,RPG"
4962,"Mixed,(69),- 68% of the 69 user reviews for this game are positive.",Armor Clash,https://store.steampowered.com/app/395600/Armor_Clash/,"Strategy,Indie,Simulation,RTS,War"
4963,"Mostly Positive,(124),- 75% of the 124 user reviews for this game are positive.",The Last Dream: Developer's Edition,https://store.steampowered.com/app/395860/The_Last_Dream_Developers_Edition/,"Adventure,Casual,Hidden Object,Indie,Point & Click,Mystery,Atmospheric,Story Rich"
